,Name,Path,Infected
51,svchost.exe,C:\Windows\System32\svchost.exe,0
52,svchost.exe,C:\Windows\System32\svchost.exe,0
53,svchost.exe,C:\Windows\System32\svchost.exe,0
54,svchost.exe,C:\Windows\system32\svchost.exe,0
55,svchost.exe,C:\Windows\system32\svchost.exe,0
56,VGAuthService.exe,C:\Program Files\VMware\VMware Tools\VMware VGAuth\VGAuthService.exe,0
57,svchost.exe,C:\Windows\System32\svchost.exe,0
58,vmtoolsd.exe,C:\Program Files\VMware\VMware Tools\vmtoolsd.exe,0
59,vm3dservice.exe,C:\Windows\system32\vm3dservice.exe,0
60,MsMpEng.exe,None,0
61,svchost.exe,C:\Windows\system32\svchost.exe,0
62,svchost.exe,None,0
63,svchost.exe,C:\Windows\System32\svchost.exe,0
64,vm3dservice.exe,C:\Windows\system32\vm3dservice.exe,0
65,svchost.exe,C:\Windows\System32\svchost.exe,0
66,WmiPrvSE.exe,C:\Windows\system32\wbem\wmiprvse.exe,0
67,dllhost.exe,C:\Windows\system32\dllhost.exe,0
68,svchost.exe,C:\Windows\system32\svchost.exe,0
69,dasHost.exe,C:\Windows\system32\dashost.exe,0
70,svchost.exe,C:\Windows\system32\svchost.exe,0
71,msdtc.exe,C:\Windows\System32\msdtc.exe,0
72,svchost.exe,C:\Windows\System32\svchost.exe,0
73,svchost.exe,C:\Windows\system32\svchost.exe,0
74,svchost.exe,C:\Windows\system32\svchost.exe,0
75,WmiPrvSE.exe,C:\Windows\system32\wbem\wmiprvse.exe,0
76,svchost.exe,C:\Windows\System32\svchost.exe,0
77,sihost.exe,C:\Windows\system32\sihost.exe,0
78,svchost.exe,C:\Windows\system32\svchost.exe,0
79,svchost.exe,C:\Windows\system32\svchost.exe,0
80,taskhostw.exe,C:\Windows\system32\taskhostw.exe,0
81,svchost.exe,C:\Windows\System32\svchost.exe,0
82,ctfmon.exe,C:\Windows\system32\ctfmon.exe,0
83,svchost.exe,C:\Windows\system32\svchost.exe,0
84,explorer.exe,C:\Windows\Explorer.EXE,0
85,svchost.exe,C:\Windows\System32\svchost.exe,0
86,svchost.exe,C:\Windows\system32\svchost.exe,0
87,svchost.exe,C:\Windows\system32\svchost.exe,0
88,StartMenuExperienceHost.exe,C:\Windows\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe,0
89,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,0
90,SearchApp.exe,C:\Windows\SystemApps\Microsoft.Windows.Search_cw5n1h2txyewy\SearchApp.exe,0
91,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,0
92,svchost.exe,C:\Windows\system32\svchost.exe,0
93,svchost.exe,C:\Windows\system32\svchost.exe,0
94,SearchIndexer.exe,C:\Windows\system32\SearchIndexer.exe,0
95,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,0
96,smartscreen.exe,C:\Windows\System32\smartscreen.exe,0
97,SecurityHealthSystray.exe,C:\Windows\System32\SecurityHealthSystray.exe,0
98,SecurityHealthService.exe,None,0
99,vmtoolsd.exe,C:\Program Files\VMware\VMware Tools\vmtoolsd.exe,0
100,SgrmBroker.exe,None,0
101,TextInputHost.exe,C:\Windows\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\InputApp\TextInputHost.exe,0
102,svchost.exe,C:\Windows\System32\svchost.exe,0
103,svchost.exe,C:\Windows\system32\svchost.exe,0
104,svchost.exe,None,0
105,svchost.exe,C:\Windows\system32\svchost.exe,0
106,OneDrive.exe,C:\Users\tylar\AppData\Local\Microsoft\OneDrive\OneDrive.exe,0
107,SkypeApp.exe,C:\Program Files\WindowsApps\Microsoft.SkypeApp_14.53.77.0_x64__kzf8qxf38zg5c\SkypeApp.exe,0
108,audiodg.exe,C:\Windows\system32\AUDIODG.EXE,0
109,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,0
110,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,0
111,svchost.exe,C:\Windows\system32\svchost.exe,0
112,WWAHost.exe,C:\Windows\system32\wwahost.exe,0
113,ApplicationFrameHost.exe,C:\Windows\system32\ApplicationFrameHost.exe,0
114,svchost.exe,C:\Windows\system32\svchost.exe,0
115,dllhost.exe,C:\Windows\system32\DllHost.exe,0
116,msiexec.exe,C:\Windows\system32\msiexec.exe,0
117,svchost.exe,C:\Windows\system32\svchost.exe,0
118,svchost.exe,C:\Windows\system32\svchost.exe,0
119,svchost.exe,C:\Windows\System32\svchost.exe,0
120,taskhostw.exe,C:\Windows\system32\taskhostw.exe,0
121,MoUsoCoreWorker.exe,C:\Windows\System32\mousocoreworker.exe,0
122,svchost.exe,None,0
123,svchost.exe,C:\Windows\system32\svchost.exe,0
124,svchost.exe,C:\Windows\system32\svchost.exe,0
125,svchost.exe,C:\Windows\system32\svchost.exe,0
126,ShellExperienceHost.exe,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe,0
127,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,0
128,WMIADAP.exe,\\?\C:\Windows\system32\wbem\WMIADAP.EXE,0
129,svchost.exe,C:\Windows\System32\svchost.exe,0
130,svchost.exe,C:\Windows\system32\svchost.exe,0
131,svchost.exe,C:\Windows\system32\svchost.exe,0
132,svchost.exe,C:\Windows\System32\svchost.exe,0
133,svchost.exe,C:\Windows\system32\svchost.exe,0
134,backgroundTaskHost.exe,C:\Windows\system32\backgroundTaskHost.exe,0
135,svchost.exe,None,0
136,dllhost.exe,C:\Windows\system32\DllHost.exe,0
137,RuntimeBroker.exe,C:\Windows\System32\RuntimeBroker.exe,0
138,SearchProtocolHost.exe,C:\Windows\system32\SearchProtocolHost.exe,0
139,SearchFilterHost.exe,C:\Windows\system32\SearchFilterHost.exe,0
140,svchost.exe,C:\Windows\System32\svchost.exe,0
141,svchost.exe,C:\Windows\System32\svchost.exe,0
142,svchost.exe,None,0
143,MpCmdRun.exe,C:\Program Files\Windows Defender\MpCmdRun.exe,0
144,MpCmdRun.exe,C:\Program Files\Windows Defender\MpCmdRun.exe,0
145,conhost.exe,C:\Windows\system32\conhost.exe,0
146,cmd.exe,C:\Windows\system32\cmd.exe,0
147,conhost.exe,C:\Windows\system32\conhost.exe,0
148,MicrosoftEdgeUpdateSetup_X86_1.3.153.53.exe,C:\Program Files (x86)\Microsoft\EdgeUpdate\Install\{C5A78BA0-F22E-43DF-98F5-99985130A552}\MicrosoftEdgeUpdateSetup_X86_1.3.153.53.exe,0
149,CompatTelRunner.exe,C:\Windows\system32\compattelrunner.exe,0
150,conhost.exe,C:\Windows\system32\conhost.exe,0
151,MicrosoftEdgeUpdate.exe,C:\Program Files (x86)\Microsoft\Temp\EU250B.tmp\MicrosoftEdgeUpdate.exe,0
152,nbits_collector.exe,c:\tools\nbits_collector.exe,0
153,nbits_collector.exe,c:\tools\nbits_collector.exe,0
154,VSSVC.exe,C:\Windows\system32\vssvc.exe,0
155,svchost.exe,C:\Windows\System32\svchost.exe,0
156,MicrosoftEdgeUpdate.exe,C:\Program Files (x86)\Microsoft\EdgeUpdate\MicrosoftEdgeUpdate.exe,0
157,svchost.exe,C:\Windows\system32\svchost.exe,0
158,WmiPrvSE.exe,C:\Windows\system32\wbem\wmiprvse.exe,0
159,TrustedInstaller.exe,C:\Windows\servicing\TrustedInstaller.exe,0
160,TiWorker.exe,C:\Windows\winsxs\amd64_microsoft-windows-servicingstack_31bf3856ad364e35_10.0.19041.925_none_e76d4f6f260a683e\TiWorker.exe,0
161,WmiPrvSE.exe,C:\Windows\system32\wbem\wmiprvse.exe,0
